IdentityCard_Num,PredictVote
9707,Pinks
9708,Browns
9709,Purples
9710,Browns
9711,Oranges
9712,Browns
9713,Purples
9714,Browns
9715,Turquoises
9716,Pinks
9717,Browns
9718,Purples
9719,Purples
9720,Greens
9721,Yellows
9722,Greens
9723,Oranges
9724,Browns
9725,Browns
9726,Pinks
9727,Blues
9728,Browns
9729,Whites
9730,Purples
9731,Blues
9732,Greens
9733,Reds
9734,Greys
9735,Browns
9736,Browns
9737,Turquoises
9738,Browns
9739,Greys
9740,Greys
9741,Greens
9742,Browns
9743,Purples
9744,Purples
9745,Greys
9746,Oranges
9747,Oranges
9748,Browns
9749,Browns
9750,Purples
9751,Turquoises
9752,Turquoises
9753,Oranges
9754,Turquoises
9755,Purples
9756,Browns
9757,Blues
9758,Browns
9759,Greens
9760,Purples
9761,Yellows
9762,Pinks
9763,Blues
9764,Browns
9765,Pinks
9766,Purples
9767,Whites
9768,Yellows
9769,Purples
9770,Browns
9771,Purples
9772,Whites
9773,Browns
9774,Purples
9775,Purples
9776,Yellows
9777,Purples
9778,Browns
9779,Purples
9780,Pinks
9781,Greens
9782,Greens
9783,Oranges
9784,Browns
9785,Browns
9786,Browns
9787,Oranges
9788,Reds
9789,Blues
9790,Purples
9791,Purples
9792,Yellows
9793,Blues
9794,Purples
9795,Purples
9796,Reds
9797,Pinks
9798,Blues
9799,Purples
9800,Purples
9801,Purples
9802,Blues
9803,Blues
9804,Purples
9805,Greens
9806,Browns
9807,Browns
9808,Purples
9809,Pinks
9810,Whites
9811,Greens
9812,Purples
9813,Reds
9814,Oranges
9815,Purples
9816,Browns
9817,Browns
9818,Browns
9819,Pinks
9820,Browns
9821,Whites
9822,Greys
9823,Yellows
9824,Purples
9825,Whites
9826,Purples
9827,Greys
9828,Browns
9829,Pinks
9830,Pinks
9831,Pinks
9832,Browns
9833,Browns
9834,Greys
9835,Browns
9836,Pinks
9837,Purples
9838,Browns
9839,Oranges
9840,Whites
9841,Reds
9842,Browns
9843,Pinks
9844,Blues
9845,Purples
9846,Whites
9847,Greens
9848,Yellows
9849,Browns
9850,Purples
9851,Whites
9852,Blues
9853,Purples
9854,Reds
9855,Purples
9856,Greys
9857,Browns
9858,Browns
9859,Greens
9860,Yellows
9861,Browns
9862,Turquoises
9863,Greens
9864,Blues
9865,Greys
9866,Greens
9867,Pinks
9868,Whites
9869,Blues
9870,Greys
9871,Purples
9872,Browns
9873,Greens
9874,Greys
9875,Browns
9876,Blues
9877,Greys
9878,Pinks
9879,Blues
9880,Purples
9881,Greens
9882,Greens
9883,Browns
9884,Purples
9885,Browns
9886,Purples
9887,Yellows
9888,Turquoises
9889,Greens
9890,Blues
9891,Oranges
9892,Greens
9893,Pinks
9894,Purples
9895,Greys
9896,Yellows
9897,Oranges
9898,Purples
9899,Oranges
9900,Blues
9901,Purples
9902,Purples
9903,Blues
9904,Blues
9905,Browns
9906,Oranges
9907,Browns
9908,Browns
9909,Browns
9910,Purples
9911,Blues
9912,Pinks
9913,Greys
9914,Pinks
9915,Pinks
9916,Pinks
9917,Browns
9918,Pinks
9919,Pinks
9920,Pinks
9921,Oranges
9922,Blues
9923,Pinks
9924,Greys
9925,Browns
9926,Oranges
9927,Greens
9928,Oranges
9929,Browns
9930,Purples
9931,Purples
9932,Blues
9933,Oranges
9934,Purples
9935,Oranges
9936,Oranges
9937,Oranges
9938,Reds
9939,Pinks
9940,Turquoises
9941,Turquoises
9942,Greens
9943,Greens
9944,Browns
9945,Purples
9946,Browns
9947,Purples
9948,Yellows
9949,Browns
9950,Oranges
9951,Browns
9952,Blues
9953,Whites
9954,Pinks
9955,Pinks
9956,Browns
9957,Browns
9958,Whites
9959,Browns
9960,Turquoises
9961,Purples
9962,Purples
9963,Oranges
9964,Browns
9965,Purples
9966,Pinks
9967,Browns
9968,Reds
9969,Browns
9970,Reds
9971,Greys
9972,Pinks
9973,Blues
9974,Browns
9975,Whites
9976,Reds
9977,Reds
9978,Blues
9979,Turquoises
9980,Blues
9981,Greens
9982,Purples
9983,Purples
9984,Pinks
9985,Greens
9986,Browns
9987,Pinks
9988,Greens
9989,Browns
9990,Browns
9991,Purples
9992,Yellows
9993,Purples
9994,Pinks
9995,Whites
9996,Oranges
9997,Greys
9998,Greys
9999,Oranges
10000,Purples
